422	42	600
423	43	600
424	44	600
425	45	600
426	46	600
427	47	600
428	48	600
429	49	600
430	50	600
431	51	600
432	52	600
433	53	600
434	54	600
435	55	600
436	56	600
437	57	600
438	58	600
439	59	600
440	60	600
441	61	600
442	62	600
443	63	600
444	64	600
445	65	600
446	66	600
447	67	600
448	68	600
449	69	600
450	70	600
451	71	600
452	72	600
453	73	600
454	74	600
455	75	600
456	76	600
457	77	600
458	78	600
459	79	600
460	80	600
461	81	600
462	82	600
463	83	600
464	84	600
465	85	600
466	86	600
467	87	600
468	88	600
469	89	600
470	90	600
471	91	600
472	92	600
473	93	600
474	94	600
475	95	600
476	96	600
477	97	600
478	98	600
479	99	600
